Please note that (-9999) indicates a null value
Relative humidity (RH) [%]

DateTime,TRF_MTN_100_HMP45,TRF_MTN_300_HMP45,TRF_MTN_700_HMP45,TRF_MTN_1300_HMP45
2019/08/28 09:30,87.437544,83.055374,82.575406,70.349381,
2019/08/28 09:45,87.329058,84.73526,80.136118,67.568199,
2019/08/28 10:00,86.845803,81.934353,80.027633,66.907422,
2019/08/28 10:15,85.619584,79.136734,79.971746,67.946256,
2019/08/28 10:30,83.650402,79.991471,79.21892,64.803454,
2019/08/28 10:45,82.677317,78.482531,78.051875,69.60313,
2019/08/28 11:00,80.362952,74.458693,77.512734,73.406709,
2019/08/28 11:15,78.26556,74.182547,78.804701,73.179875,
2019/08/28 11:30,73.423147,71.799147,72.371163,69.011389,
2019/08/28 11:45,70.365819,67.262466,71.555875,66.397867,
2019/08/28 12:00,71.953657,68.948928,74.554029,62.581138,
2019/08/28 12:15,71.845171,68.284863,69.317122,60.546207,
2019/08/28 12:30,73.390272,68.883179,70.083098,53.271081,
2019/08/28 12:45,75.632313,66.969883,71.707098,54.099518,
2019/08/28 13:00,85.044281,72.436912,72.930029,50.42415,
2019/08/28 13:15,86.027228,80.405689,76.342402,67.140831,
2019/08/28 13:30,85.21194,79.389867,77.844766,66.190758,
2019/08/28 13:45,88.851147,76.467325,74.935373,57.738725,
2019/08/28 14:00,88.295568,75.796685,71.325754,60.289786,
2019/08/28 14:15,86.868815,73.383697,70.388831,51.515583,
2019/08/28 14:30,86.073252,77.2859,72.187066,61.266158,
2019/08/28 14:45,87.092362,77.253025,73.153576,56.200199,
2019/08/28 15:00,87.447406,75.606013,70.832636,51.308474,
2019/08/28 15:15,88.814985,76.858531,71.102207,60.358822,
2019/08/28 15:30,85.816831,77.982839,72.867568,55.151502,
2019/08/28 15:45,85.511098,80.543762,73.574369,59.181915,
2019/08/28 16:00,86.375698,84.988394,75.490952,62.742223,
2019/08/28 16:15,87.887924,85.790532,77.539033,67.236167,
2019/08/28 16:30,88.413916,86.112702,79.327406,70.254045,
2019/08/28 16:45,88.798548,86.88854,81.503697,77.032766,
2019/08/28 17:00,89.189754,87.723552,82.628005,77.006467,
2019/08/28 17:15,91.497544,86.845803,83.860799,78.70279,
2019/08/28 17:30,90.945252,84.978532,83.860799,77.864491,
2019/08/28 17:45,89.906418,84.350629,83.30522,76.851956,
2019/08/28 18:00,90.018192,84.242143,83.91011,76.132005,
2019/08/28 18:15,89.597398,84.478839,84.725398,78.801414,
2019/08/28 18:30,88.903746,84.314467,85.428912,81.516847,
2019/08/28 18:45,87.82875,84.071195,85.708345,83.479455,
2019/08/28 19:00,87.516443,84.248718,85.948329,84.935795,
2019/08/28 19:15,87.256734,84.459115,86.227762,86.408572,
2019/08/28 19:30,86.937851,84.061333,86.803066,87.947098,
2019/08/28 19:45,87.19756,84.225706,87.253447,88.837997,
2019/08/28 20:00,87.177835,84.281592,87.121949,89.265366,
2019/08/28 20:15,87.66109,85.093592,87.108799,89.449463,
2019/08/28 20:30,88.417204,85.399325,87.414532,90.159552,
2019/08/28 20:45,88.52569,85.662321,87.141673,90.337074,
2019/08/28 21:00,88.335017,84.92922,87.345495,90.813754,
2019/08/28 21:15,88.48624,86.096264,87.753139,90.892653,
2019/08/28 21:30,88.690062,85.958192,88.259406,91.356184,
2019/08/28 21:45,89.091131,86.438159,88.35803,91.655341,
2019/08/28 22:00,88.946483,86.362548,88.887309,92.128734,
2019/08/28 22:15,88.713074,86.747179,88.775536,91.934775,
2019/08/28 22:30,89.738758,86.918127,88.828135,92.178046,
2019/08/28 22:45,89.498775,86.599244,89.127293,92.345706,
2019/08/28 23:00,89.498775,87.0036,89.054969,92.421317,
2019/08/28 23:15,89.705884,87.128524,89.248928,92.529803,
2019/08/28 23:30,89.590823,87.486856,89.081269,92.569252,
2019/08/28 23:45,89.889981,87.832038,89.617123,92.57254,
2019/08/29 00:00,89.860394,86.993738,89.449463,92.707325,
2019/08/29 00:15,89.758483,87.388232,90.185852,92.730337,
2019/08/29 00:30,90.274613,87.516443,89.771633,92.608702,
2019/08/29 00:45,90.43241,88.062159,89.797933,92.92101,
2019/08/29 01:00,90.550758,87.979973,89.643422,92.970321,
2019/08/29 01:15,90.461997,88.045722,89.689447,92.776362,
2019/08/29 01:30,90.225301,87.71369,89.906418,93.042645,
2019/08/29 01:45,90.383099,88.265981,89.715746,93.013058,
2019/08/29 02:00,90.376524,88.134483,89.978742,93.141269,
2019/08/29 02:15,90.383099,87.8682,89.860394,92.842111,
2019/08/29 02:30,90.485009,87.720264,89.77492,92.917722,
2019/08/29 02:45,90.688831,87.818888,89.778208,92.825674,
2019/08/29 03:00,90.376524,87.730127,89.781495,92.90786,
2019/08/29 03:15,90.511309,88.144345,89.334402,92.733625,
2019/08/29 03:30,90.731568,88.137771,89.534937,92.845398,
2019/08/29 03:45,90.415973,88.30543,89.745333,92.86841,
2019/08/29 04:00,90.485009,88.298856,89.689447,92.487066,
2019/08/29 04:15,90.465285,87.805738,89.60726,92.529803,
2019/08/29 04:30,90.222014,87.782726,89.666435,92.526516,
2019/08/29 04:45,89.959018,88.085171,89.327827,92.467342,
2019/08/29 05:00,90.008329,87.878062,89.571099,92.368718,
2019/08/29 05:15,90.077366,87.871487,89.715746,92.529803,
2019/08/29 05:30,90.281188,87.763001,89.077981,92.372005,
2019/08/29 05:45,90.100378,87.802451,89.462613,92.878273,
2019/08/29 06:00,89.929431,87.595341,89.495487,92.677738,
2019/08/29 06:15,90.129965,87.539455,89.462613,92.562678,
2019/08/29 06:30,89.712459,87.526305,88.663762,91.339746,
2019/08/29 06:45,90.274613,88.953058,89.45275,92.118872,
2019/08/29 07:00,91.517269,89.291665,89.686159,92.519941,
2019/08/29 07:15,91.750678,90.268038,90.205576,92.940734,
2019/08/29 07:30,91.405495,89.350839,88.841285,91.421933,
2019/08/29 07:45,91.014289,89.248928,87.976685,89.860394,
2019/08/29 08:00,91.513981,88.131196,86.145576,89.587536,
2019/08/29 08:15,90.817042,87.463843,83.804912,86.480896,
2019/08/29 08:30,90.563908,87.190985,82.529382,85.971341,
