Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_NETower_100_SQ-110,TRF_NETower_300_SQ-110,TRF_NETower_700_SQ-110,TRF_NETower_1300_SQ-110,TRF_NETower_2000_SQ-110
2019/08/29 15:00,47.199999999999996,62.65,159.60000000000002,413.5,72.1,
2019/08/29 15:15,73,70.14999999999999,385.95,310.1,63.8,
2019/08/29 15:30,44.699999999999996,56.3,147.45,606,57.65,
2019/08/29 15:45,34.85,57.65,99.1,604,52.9,
2019/08/29 16:00,27.695,38.254999999999995,74.9,365.5,60.4,
2019/08/29 16:15,21.909999999999997,31.785,67.64999999999999,433,52.199999999999996,
2019/08/29 16:30,21.795,28.380000000000003,54.349999999999994,187.5,43.25,
2019/08/29 16:45,19.98,22.25,43.949999999999996,136.2,38.254999999999995,
2019/08/29 17:00,16.8,20.43,38.82,125,42.25,
2019/08/29 17:15,15.209999999999999,20.32,30.875,97.5,39.73,
2019/08/29 17:30,13.620000000000001,17.48,26.335,183.55,33.6,
2019/08/29 17:45,10.895,15.89,21.115,125.1,34.735,
2019/08/29 18:00,10.215,11.690000000000001,19.41,80.7,69.9,
2019/08/29 18:15,6.925,9.42,15.095,55.05,82.65,
2019/08/29 18:30,4.77,6.015000000000001,9.31,21,23.610000000000003,
2019/08/29 18:45,2.84,3.29,4.54,10.215,11.35,
2019/08/29 19:00,0,0,0.9099999999999999,2.27,2.495,
2019/08/29 19:15,0,0,0,0,0,
2019/08/29 19:30,0,0,0,0,0,
2019/08/29 19:45,0,0,0,0,0,
2019/08/29 20:00,0,0,0,0,0,
2019/08/29 20:15,0,0,0,0,0,
2019/08/29 20:30,0,0,0,0,0,
2019/08/29 20:45,0,0,0,0,0,
2019/08/29 21:00,0,0,0,0,0,
2019/08/29 21:15,0,0,0,0,0,
2019/08/29 21:30,0,0,0,0,0,
2019/08/29 21:45,0,0,0,0,0,
2019/08/29 22:00,0,0,0,0,0,
2019/08/29 22:15,0,0,0,0,0,
2019/08/29 22:30,0,0,0,0,0,
2019/08/29 22:45,0,0,0,0,0,
2019/08/29 23:00,0,0,0,0,0,
2019/08/29 23:15,0,0,0,0,0,
2019/08/29 23:30,0,0,0,0,0,
2019/08/29 23:45,0,0,0,0,0,
2019/08/30 00:00,0,0,0,0,0,
2019/08/30 00:15,0,0,0,0,0,
2019/08/30 00:30,0,0,0,0,0,
2019/08/30 00:45,0,0,0,0,0,
2019/08/30 01:00,0,0,0,0,0,
2019/08/30 01:15,0,0,0,0,0,
2019/08/30 01:30,0,0,0,0,0,
2019/08/30 01:45,0,0,0,0,0,
2019/08/30 02:00,0,0,0,0,0,
2019/08/30 02:15,0,0,0,0,0,
2019/08/30 02:30,0,0,0,0,0,
2019/08/30 02:45,0,0,0,0,0,
2019/08/30 03:00,0,0,0,0,0,
2019/08/30 03:15,0,0,0,0,0,
2019/08/30 03:30,0,0,0,0,0,
2019/08/30 03:45,0,0,0,0,0,
2019/08/30 04:00,0,0,0,0,0,
2019/08/30 04:15,0,0,0,0,0,
2019/08/30 04:30,0,0,0,0,0,
2019/08/30 04:45,0,0,0,0,0,
2019/08/30 05:00,0,0,0,0,0,
2019/08/30 05:15,0,0,0,0,0,
2019/08/30 05:30,0,0,0,0,0,
2019/08/30 05:45,0,0,0,0,0,
2019/08/30 06:00,0,0,0,0.68,2.385,
2019/08/30 06:15,1.135,1.705,2.725,4.3149999999999995,10.56,
2019/08/30 06:30,3.4050000000000002,4.77,7.1499999999999995,11.125,29.064999999999998,
2019/08/30 06:45,6.8100000000000005,8.175,11.014999999999999,18.165,56.449999999999996,
2019/08/30 07:00,7.720000000000001,12.715,14.190000000000001,21.115,82.65,
2019/08/30 07:15,10.22,23.159999999999997,17.825,25.43,115.60000000000001,
2019/08/30 07:30,11.125,18.39,19.755,29.97,373.5,
2019/08/30 07:45,13.85,19.755,24.75,35.195,477,
2019/08/30 08:00,16.35,20.659999999999997,21.345,40.05,585.5,
2019/08/30 08:15,17.03,20.659999999999997,20.545,43,650,
2019/08/30 08:30,16.235,24.405,23.84,53.150000000000006,731,
2019/08/30 08:45,20.435,23.384999999999998,24.860000000000003,78.35,802,
2019/08/30 09:00,25.2,23.84,29.285,93.3,755,
2019/08/30 09:15,23.384999999999998,23.84,36.21,120.3,411.5,
2019/08/30 09:30,22.814999999999998,23.84,46.3,117.35,355.75,
2019/08/30 09:45,21.909999999999997,26.675,40.85,88.10000000000001,356.65,
2019/08/30 10:00,24.860000000000003,29.060000000000002,43.5,134.4,365.5,
2019/08/30 10:15,24.634999999999998,38.254999999999995,58.8,195.45000000000002,382.29999999999995,
2019/08/30 10:30,29.740000000000002,40.4,53.8,97.15,409.5,
2019/08/30 10:45,51.4,43.5,52.1,99.2,438,
2019/08/30 11:00,41.2,56.1,54.699999999999996,103.5,462.5,
2019/08/30 11:15,39.504999999999995,72.2,57.9,100.7,467.5,
2019/08/30 11:30,53.6,64,67.2,108.3,435,
2019/08/30 11:45,76.15,71.05000000000001,80.95,117.6,190,
2019/08/30 12:00,43,51.2,91.7,105.35,129.04999999999998,
2019/08/30 12:15,91.05000000000001,88.75,128.5,262.55,163.25,
2019/08/30 12:30,149.70000000000002,110.1,215.9,247,283.9,
2019/08/30 12:45,97.15,140.1,294.1,198.4,177.54999999999998,
2019/08/30 13:00,112.5,143.05,310.55,202.95000000000002,199.8,
2019/08/30 13:15,106.6,115.35,233.85000000000002,218.29999999999998,143.7,
2019/08/30 13:30,355.85,236.8,272.75,308.75,141,
2019/08/30 13:45,318.95,426.5,178.64999999999998,196.70000000000002,130.9,
2019/08/30 14:00,643.5,684.5,603.5,766.5,146,
2019/08/30 14:15,48.35,55.4,101.7,111.44999999999999,80.60000000000001,
2019/08/30 14:30,186.6,608,702,598,95.9,
2019/08/30 14:45,77.85,98.10000000000001,237,537,92.15,
2019/08/30 15:00,92.4,93.10000000000001,538.5,641,83.55000000000001,
2019/08/30 15:15,66.3,79,410.5,308.75,68.45,
2019/08/30 15:30,30.310000000000002,37.915,62,208.05,56.3,
2019/08/30 15:45,20.884999999999998,26.79,50.4,125.3,62.199999999999996,
2019/08/30 16:00,25.54,37.345,64.25,220.2,58.099999999999994,
2019/08/30 16:15,22.25,38.595,68.45,385.25,63.449999999999996,
2019/08/30 16:30,22.02,28.605,56.1,160.85000000000002,50.75,
2019/08/30 16:45,20.43,22.705000000000002,46.1,139.5,41.3,
2019/08/30 17:00,22.475,27.695,49.95,135.29999999999998,55.599999999999994,
2019/08/30 17:15,18.615,22.02,36.78,91.85000000000001,51.3,
2019/08/30 17:30,13.620000000000001,17.82,25.77,122.6,47.800000000000004,
2019/08/30 17:45,13.735,17.71,24.29,97.85,51.1,
2019/08/30 18:00,10.215,12.375,19.75,96.5,59.6,
2019/08/30 18:15,7.039999999999999,9.535,14.985,58,76.95,
2019/08/30 18:30,4.88,6.8100000000000005,9.65,20.775000000000002,36.095,
2019/08/30 18:45,3.4050000000000002,3.4050000000000002,5.45,11.240000000000002,21.115,
2019/08/30 19:00,0.795,1.36,1.59,2.6100000000000003,5.220000000000001,
2019/08/30 19:15,0,0,0,0,0,
2019/08/30 19:30,0,0,0,0,0,
2019/08/30 19:45,0,0,0,0,0,
2019/08/30 20:00,0,0,0,0,0,
2019/08/30 20:15,0,0,0,0,0,
2019/08/30 20:30,0,0,0,0,0,
2019/08/30 20:45,0,0,0,0,0,
2019/08/30 21:00,0,0,0,0,0,
2019/08/30 21:15,0,0,0,0,0,
2019/08/30 21:30,0,0,0,0,0,
2019/08/30 21:45,0,0,0,0,0,
2019/08/30 22:00,0,0,0,0,0,
2019/08/30 22:15,0,0,0,0,0,
2019/08/30 22:30,0,0,0,0,0,
2019/08/30 22:45,0,0,0,0,0,
2019/08/30 23:00,0,0,0,0,0,
2019/08/30 23:15,0,0,0,0,0,
2019/08/30 23:30,0,0,0,0,0,
2019/08/30 23:45,0,0,0,0,0,
2019/08/31 00:00,0,0,0,0,0,
2019/08/31 00:15,0,0,0,0,0,
2019/08/31 00:30,0,0,0,0,0,
2019/08/31 00:45,0,0,0,0,0,
2019/08/31 01:00,0,0,0,0,0,
2019/08/31 01:15,0,0,0,0,0,
2019/08/31 01:30,0,0,0,0,0,
2019/08/31 01:45,0,0,0,0,0,
2019/08/31 02:00,0,0,0,0,0,
2019/08/31 02:15,0,0,0,0,0,
2019/08/31 02:30,0,0,0,0,0,
2019/08/31 02:45,0,0,0,0,0,
2019/08/31 03:00,0,0,0,0,0,
2019/08/31 03:15,0,0,0,0,0,
2019/08/31 03:30,0,0,0,0,0,
2019/08/31 03:45,0,0,0,0,0,
2019/08/31 04:00,0,0,0,0,0,
2019/08/31 04:15,0,0,0,0,0,
2019/08/31 04:30,0,0,0,0,0,
2019/08/31 04:45,0,0,0,0,0,
2019/08/31 05:00,0,0,0,0,0,
2019/08/31 05:15,0,0,0,0,0,
2019/08/31 05:30,0,0,0,0,0,
2019/08/31 05:45,0,0,0,0,0,
2019/08/31 06:00,0,0,0,0,1.36,
2019/08/31 06:15,1.25,1.815,2.6100000000000003,3.8600000000000003,9.31,
2019/08/31 06:30,3.635,4.995,6.925,11.01,31.560000000000002,
2019/08/31 06:45,6.8100000000000005,8.625,11.805000000000001,18.845,58.099999999999994,
2019/08/31 07:00,7.720000000000001,11.805000000000001,14.530000000000001,21.115,83.10000000000001,
2019/08/31 07:15,10.215,30.875,17.71,26.110000000000003,115.1,
2019/08/31 07:30,10.895,17.71,20.435,30.195,367.70000000000005,
2019/08/31 07:45,19.75,18.39,20.659999999999997,38.595,468.5,
2019/08/31 08:00,17.37,20.435,20.884999999999998,42.35,570.5,
2019/08/31 08:15,17.025,20.435,21.909999999999997,44.400000000000006,629,
2019/08/31 08:30,18.05,24.744999999999997,24.975,52.199999999999996,722.5,
2019/08/31 08:45,21.795,24.29,25.994999999999997,76.85,728.5,
2019/08/31 09:00,28.264999999999997,24.744999999999997,33.485,114.2,486,
2019/08/31 09:15,25.425,24.29,39.16,139.3,346.65,
2019/08/31 09:30,27.014999999999997,26.110000000000003,50.4,111.7,348.05,
2019/08/31 09:45,27.355,27.47,43.35,83.9,356,
2019/08/31 10:00,27.130000000000003,31.785,46.1,133.85,370.3,
2019/08/31 10:15,26.560000000000002,44.95,62.65,258,396.15000000000003,
2019/08/31 10:30,30.310000000000002,41.1,49.400000000000006,105.25,433.5,
2019/08/31 10:45,48.150000000000006,45.650000000000006,52.199999999999996,87.2,512,
2019/08/31 11:00,42.55,46.75,56.3,104.55,767,
2019/08/31 11:15,43.8,50.650000000000006,57.65,109.3,913.5,
2019/08/31 11:30,53.9,71.05000000000001,75.35,99.55,406.5,
2019/08/31 11:45,68.35,76.6,79.45,120.8,182.10000000000002,
2019/08/31 12:00,59.25,66.5,113.75,137.10000000000002,154.04999999999998,
2019/08/31 12:15,86.05000000000001,77.64999999999999,112.15,221.8,369.85,
2019/08/31 12:30,152.7,105.35,229.20000000000002,253.95,331,
2019/08/31 12:45,164.7,215.9,492.5,331.34999999999997,427.5,
2019/08/31 13:00,114.2,138.15,376.3,224.1,178.79999999999998,
2019/08/31 13:15,115.55,134.14999999999998,306.25,235.55,104.2,
2019/08/31 13:30,257.9,266.65,261.1,257.2,87.85,
2019/08/31 13:45,603.5,735,272.9,374.95,79.25,
2019/08/31 14:00,733,719,887,844.5,76.5,
2019/08/31 14:15,633.5,364.95,756,557,72.4,
2019/08/31 14:30,159.95,734.5,753,613.5,62.199999999999996,
2019/08/31 14:45,179.60000000000002,157.89999999999998,431,958,79.7,
2019/08/31 15:00,80.5,88.75,568.5,435.5,82.65,
2019/08/31 15:15,52.45,64.35,295.35,314.75,74.7,
2019/08/31 15:30,23.95,28.605,39.73,88.9,53.099999999999994,
2019/08/31 15:45,25.77,40.85,72.75,372.8,53.25,
2019/08/31 16:00,25.2,34.735,65.05,288.45,56.1,
2019/08/31 16:15,30.65,49.699999999999996,72.2,272.45,62.199999999999996,
2019/08/31 16:30,27.355,36.89,69.35,207.15,61.75,
2019/08/31 16:45,20.205000000000002,24.860000000000003,47.9,149.85,60.85,
2019/08/31 17:00,15.549999999999999,19.525,31.105,87.05,59.050000000000004,
2019/08/31 17:15,20.205000000000002,23.84,41.75,103.75,67.45,
2019/08/31 17:30,19.07,20.43,31.33,92.15,67.30000000000001,
2019/08/31 17:45,15.780000000000001,20.43,27.47,113.05,83.75,
2019/08/31 18:00,17.025,20.205000000000002,29.175,133.25,95.35,
2019/08/31 18:15,13.51,16.345,22.02,73.1,65.4,
2019/08/31 18:30,9.31,11.579999999999998,16.8,29.740000000000002,28.15,
2019/08/31 18:45,4.88,5.789999999999999,8.515,14.755,14.305000000000001,
2019/08/31 19:00,1.135,1.135,1.59,2.725,2.155,
2019/08/31 19:15,0,0,0,0,0,
2019/08/31 19:30,0,0,0,0,0,
2019/08/31 19:45,0,0,0,0,0,
2019/08/31 20:00,0,0,0,0,0,
2019/08/31 20:15,0,0,0,0,0,
2019/08/31 20:30,0,0,0,0,0,
2019/08/31 20:45,0,0,0,0,0,
2019/08/31 21:00,0,0,0,0,0,
2019/08/31 21:15,0,0,0,0,0,
2019/08/31 21:30,0,0,0,0,0,
2019/08/31 21:45,0,0,0,0,0,
2019/08/31 22:00,0,0,0,0,0,
2019/08/31 22:15,0,0,0,0,0,
2019/08/31 22:30,0,0,0,0,0,
2019/08/31 22:45,0,0,0,0,0,
2019/08/31 23:00,0,0,0,0,0,
2019/08/31 23:15,0,0,0,0,0,
2019/08/31 23:30,0,0,0,0,0,
2019/08/31 23:45,0,0,0,0,0,
2019/09/01 00:00,0,0,0,0,0,
2019/09/01 00:15,0,0,0,0,0,
2019/09/01 00:30,0,0,0,0,0,
2019/09/01 00:45,0,0,0,0,0,
2019/09/01 01:00,0,0,0,0,0,
2019/09/01 01:15,0,0,0,0,0,
2019/09/01 01:30,0,0,0,0,0,
2019/09/01 01:45,0,0,0,0,0,
2019/09/01 02:00,0,0,0,0,0,
2019/09/01 02:15,0,0,0,0,0,
2019/09/01 02:30,0,0,0,0,0,
2019/09/01 02:45,0,0,0,0,0,
2019/09/01 03:00,0,0,0,0,0,
2019/09/01 03:15,0,0,0,0,0,
2019/09/01 03:30,0,0,0,0,0,
2019/09/01 03:45,0,0,0,0,0,
2019/09/01 04:00,0,0,0,0,0,
2019/09/01 04:15,0,0,0,0,0,
2019/09/01 04:30,0,0,0,0,0,
2019/09/01 04:45,0,0,0,0,0,
2019/09/01 05:00,0,0,0,0,0,
2019/09/01 05:15,0,0,0,0,0,
2019/09/01 05:30,0,0,0,0,0,
2019/09/01 05:45,0,0,0,0,0,
2019/09/01 06:00,0,0,0,0.22499999999999998,2.045,
2019/09/01 06:15,0.45499999999999996,1.59,2.6100000000000003,3.8600000000000003,9.08,
2019/09/01 06:30,3.4050000000000002,4.43,5.675,9.875,25.77,
2019/09/01 06:45,6.36,7.720000000000001,10.56,17.595,53.6,
2019/09/01 07:00,7.1499999999999995,12.940000000000001,13.965,20.659999999999997,79,
2019/09/01 07:15,10.22,30.880000000000003,17.485,25.205000000000002,118.3,
2019/09/01 07:30,10.329999999999998,19.075,20.435,29.29,369.45,
2019/09/01 07:45,16.575,17.94,20.435,34.74,474,
2019/09/01 08:00,13.625,21.115,21.345,43.6,571,
2019/09/01 08:15,16.235,20.659999999999997,22.025000000000002,43.7,640,
2019/09/01 08:30,17.48,26.335,25.43,56.550000000000004,716.5,
2019/09/01 08:45,25.2,22.25,25.77,67.64999999999999,563,
2019/09/01 09:00,20.545,24.52,29.855,79.25,348.84999999999997,
2019/09/01 09:15,25.54,24.405,35.870000000000005,123.94999999999999,346.34999999999997,
2019/09/01 09:30,28.490000000000002,23.84,40.650000000000006,111,343.25,
2019/09/01 09:45,27.695,26.45,47.45,79.80000000000001,357.25,
2019/09/01 10:00,23.84,29.625,46.75,132.25,377,
2019/09/01 10:15,25.77,46.900000000000006,67.45,285.95,416,
2019/09/01 10:30,30.195,46.75,48.150000000000006,135.55,524,
2019/09/01 10:45,46.75,43.8,55.5,94.45,888,
2019/09/01 11:00,41.550000000000004,42.9,59.25,93.10000000000001,1074.5,
2019/09/01 11:15,44.699999999999996,50.300000000000004,58.449999999999996,102.6,953.5,
2019/09/01 11:30,51.65,64.7,66.39999999999999,99.2,346.45000000000005,
2019/09/01 11:45,55.5,68.55000000000001,80.60000000000001,117.69999999999999,190.95,
2019/09/01 12:00,65.6,74.1,126.44999999999999,145.75,182.10000000000002,
2019/09/01 12:15,76.3,80.25,105.9,169.60000000000002,419,
2019/09/01 12:30,151.45,108.94999999999999,224.75,297.65,459.5,
2019/09/01 12:45,142.79999999999998,194.7,345.3,321.70000000000005,283.55,
2019/09/01 13:00,121,145.5,417.5,294.25,137.6,
2019/09/01 13:15,139.4,124.65,290.05,300.25,119.85,
2019/09/01 13:30,213.4,255.65,244.85,419.5,139.3,
2019/09/01 13:45,291.4,268.9,161.85,219.89999999999998,135.39999999999998,
2019/09/01 14:00,576,450.5,713.5,676.5,112.4,
2019/09/01 14:15,121.8,114.9,196.6,158.6,81.30000000000001,
2019/09/01 14:30,94.35000000000001,322.59999999999997,254.75,290.15,87.30000000000001,
2019/09/01 14:45,217.25,139.85,663.5,917.5,86.5,
2019/09/01 15:00,75.6,82.65,566.5,394,79.1,
2019/09/01 15:15,49.5,66.39999999999999,320.79999999999995,671,70.6,
2019/09/01 15:30,49.95,69.45,117.25,617,61.5,
2019/09/01 15:45,32.465,41.1,63.35,214.20000000000002,53.099999999999994,
2019/09/01 16:00,18.505,22.360000000000003,34.055,83.3,62.45,
2019/09/01 16:15,27.014999999999997,33.375,49.6,77.2,58.7,
2019/09/01 16:30,17.48,20.43,29.97,49.95,44.050000000000004,
2019/09/01 16:45,10.67,13.85,18.275,27.810000000000002,34.51,
2019/09/01 17:00,11.805000000000001,14.305000000000001,20.43,33.824999999999996,33.715,
2019/09/01 17:15,10.215,13.620000000000001,20.205000000000002,31.215000000000003,27.244999999999997,
2019/09/01 17:30,10.215,10.895,17.935000000000002,29.625,22.93,
2019/09/01 17:45,8.4,10.215,16.575,24.975,20.43,
2019/09/01 18:00,5.220000000000001,7.039999999999999,10.215,17.255,14.530000000000001,
2019/09/01 18:15,2.725,3.065,4.77,8.515,9.08,
2019/09/01 18:30,0,0,1.135,3.18,2.725,
2019/09/01 18:45,0,0,0,0,0,
2019/09/01 19:00,0,0,0,0,0,
2019/09/01 19:15,0,0,0,0,0,
2019/09/01 19:30,0,0,0,0,0,
2019/09/01 19:45,0,0,0,0,0,
2019/09/01 20:00,0,0,0,0,0,
2019/09/01 20:15,0,0,0,0,0,
2019/09/01 20:30,0,0,0,0,0,
2019/09/01 20:45,0,0,0,0,0,
2019/09/01 21:00,0,0,0,0,0,
2019/09/01 21:15,0,0,0,0,0,
2019/09/01 21:30,0,0,0,0,0,
2019/09/01 21:45,0,0,0,0,0,
2019/09/01 22:00,0,0,0,0,0,
2019/09/01 22:15,0,0,0,0,0,
2019/09/01 22:30,0,0,0,0,0,
2019/09/01 22:45,0,0,0,0,0,
2019/09/01 23:00,0,0,0,0,0,
2019/09/01 23:15,0,0,0,0,0,
2019/09/01 23:30,0,0,0,0,0,
2019/09/01 23:45,0,0,0,0,0,
2019/09/02 00:00,0,0,0,0,0,
2019/09/02 00:15,0,0,0,0,0,
2019/09/02 00:30,0,0,0,0,0,
2019/09/02 00:45,0,0,0,0,0,
2019/09/02 01:00,0,0,0,0,0,
2019/09/02 01:15,0,0,0,0,0,
2019/09/02 01:30,0,0,0,0,0,
2019/09/02 01:45,0,0,0,0,0,
2019/09/02 02:00,0,0,0,0,0,
2019/09/02 02:15,0,0,0,0,0,
2019/09/02 02:30,0,0,0,0,0,
2019/09/02 02:45,0,0,0,0,0,
2019/09/02 03:00,0,0,0,0,0,
2019/09/02 03:15,0,0,0,0,0,
2019/09/02 03:30,0,0,0,0,0,
2019/09/02 03:45,0,0,0,0,0,
2019/09/02 04:00,0,0,0,0,0,
2019/09/02 04:15,0,0,0,0,0,
2019/09/02 04:30,0,0,0,0,0,
2019/09/02 04:45,0,0,0,0,0,
2019/09/02 05:00,0,0,0,0,0,
2019/09/02 05:15,0,0,0,0,0,
2019/09/02 05:30,0,0,0,0,0,
2019/09/02 05:45,0,0,0,0,0,
2019/09/02 06:00,0,0,0,0.22499999999999998,1.815,
2019/09/02 06:15,0.5700000000000001,1.59,2.6100000000000003,4.085,9.535,
2019/09/02 06:30,3.4050000000000002,4.2,5.905,9.99,26.560000000000002,
2019/09/02 06:45,6.13,7.265000000000001,10.895,16.8,52.35,
2019/09/02 07:00,7.1499999999999995,10.67,14.075,20.435,79.7,
2019/09/02 07:15,10.215,22.134999999999998,19.3,24.975,126,
2019/09/02 07:30,10.215,18.845,20.435,29.514999999999997,346.70000000000005,
2019/09/02 07:45,14.985,17.71,22.025000000000002,33.605000000000004,449,
2019/09/02 08:00,13.625,20.435,21.345,41.8,539.5,
2019/09/02 08:15,16.12,20.435,22.82,43.25,605,
2019/09/02 08:30,17.595,24.525000000000002,23.955000000000002,51.75,652,
2019/09/02 08:45,25.659999999999997,23.615,26.225,62.199999999999996,357.95000000000005,
2019/09/02 09:00,21.57,28.610000000000003,29.744999999999997,84.7,314.9,
2019/09/02 09:15,29.175,25.884999999999998,36.33,120.35,330.15,
2019/09/02 09:30,30.764999999999997,27.47,40.55,85.25,350.3,
2019/09/02 09:45,27.925,29.97,52.45,95.25,381.2,
2019/09/02 10:00,30.419999999999998,36.78,54.95,147.55,451,
2019/09/02 10:15,46.550000000000004,58.35,105.55,274.5,608.5,
2019/09/02 10:30,46.3,58.25,74,192.75,936,
2019/09/02 10:45,37.46,46.1,56.550000000000004,111,449.5,
2019/09/02 11:00,42.25,47.199999999999996,63.35,102.4,641,
2019/09/02 11:15,44.050000000000004,50.949999999999996,66.05000000000001,127.15,507,
2019/09/02 11:30,43.8,50.4,64.95,92.15,216.8,
2019/09/02 11:45,44.5,51.75,66.05000000000001,84.80000000000001,149.04999999999998,
2019/09/02 12:00,59.15,69.45,89.7,121.25,171.20000000000002,
2019/09/02 12:15,122.35,124.3,170.15,223.29999999999998,251.55,
2019/09/02 12:30,113.5,118.3,231.70000000000002,349.15,297.95000000000005,
2019/09/02 12:45,100,118.14999999999999,193.9,303.29999999999995,249.95000000000002,
2019/09/02 13:00,96.35,115.64999999999999,240.65,263.45,193.1,
2019/09/02 13:15,119.39999999999999,127.35,222.85,251.29999999999998,158.7,
2019/09/02 13:30,136.1,192.3,205.35,280.59999999999997,137.6,
2019/09/02 13:45,69.80000000000001,74.9,96.5,119.2,115.1,
2019/09/02 14:00,31.555,37.574999999999996,52.45,79,83.3,
2019/09/02 14:15,31.105,38.595,60.599999999999994,69.6,56.849999999999994,
2019/09/02 14:30,17.935000000000002,20.43,25.77,41.1,54.050000000000004,
2019/09/02 14:45,21.57,22.93,29.514999999999997,45.199999999999996,83,
2019/09/02 15:00,28.72,33.824999999999996,49.95,69.7,86.05000000000001,
2019/09/02 15:15,25.085,29.625,42.25,60.599999999999994,50.300000000000004,
2019/09/02 15:30,27.585,40.05,79.7,240.2,39.05,
2019/09/02 15:45,24.064999999999998,33.824999999999996,70.5,299.45,41.1,
2019/09/02 16:00,25.655,38.025000000000006,70.85,234.85,52.9,
2019/09/02 16:15,28.380000000000003,42.699999999999996,78.1,391.95,77.85,
2019/09/02 16:30,36.78,47.45,80.60000000000001,211.25,83,
2019/09/02 16:45,28.15,36.324999999999996,62.1,118.5,56.1,
2019/09/02 17:00,25.880000000000003,33.6,58.099999999999994,113.3,61.2,
2019/09/02 17:15,18.39,22.59,35.415,75.35,62.45,
2019/09/02 17:30,17.025,19.98,27.244999999999997,57.45,43.35,
2019/09/02 17:45,19.525,21.115,34.055,161.75,55.85,
2019/09/02 18:00,12.485,15.440000000000001,22.475,107.85,43.5,
2019/09/02 18:15,4.655,7.039999999999999,11.35,34.17,25.655,
2019/09/02 18:30,3.4050000000000002,3.8600000000000003,7.039999999999999,14.755,15.209999999999999,
2019/09/02 18:45,1.02,1.59,2.725,5.335,5.675,
2019/09/02 19:00,0,0,0,0.5700000000000001,0.68,
2019/09/02 19:15,0,0,0,0,0,
2019/09/02 19:30,0,0,0,0,0,
2019/09/02 19:45,0,0,0,0,0,
2019/09/02 20:00,0,0,0,0,0,
2019/09/02 20:15,0,0,0,0,0,
2019/09/02 20:30,0,0,0,0,0,
2019/09/02 20:45,0,0,0,0,0,
2019/09/02 21:00,0,0,0,0,0,
2019/09/02 21:15,0,0,0,0,0,
2019/09/02 21:30,0,0,0,0,0,
2019/09/02 21:45,0,0,0,0,0,
2019/09/02 22:00,0,0,0,0,0,
2019/09/02 22:15,0,0,0,0,0,
2019/09/02 22:30,0,0,0,0,0,
2019/09/02 22:45,0,0,0,0,0,
2019/09/02 23:00,0,0,0,0,0,
2019/09/02 23:15,0,0,0,0,0,
2019/09/02 23:30,0,0,0,0,0,
2019/09/02 23:45,0,0,0,0,0,
2019/09/03 00:00,0,0,0,0,0,
2019/09/03 00:15,0,0,0,0,0,
2019/09/03 00:30,0,0,0,0,0,
2019/09/03 00:45,0,0,0,0,0,
2019/09/03 01:00,0,0,0,0,0,
2019/09/03 01:15,0,0,0,0,0,
2019/09/03 01:30,0,0,0,0,0,
2019/09/03 01:45,0,0,0,0,0,
2019/09/03 02:00,0,0,0,0,0,
2019/09/03 02:15,0,0,0,0,0,
2019/09/03 02:30,0,0,0,0,0,
2019/09/03 02:45,0,0,0,0,0,
2019/09/03 03:00,0,0,0,0,0,
2019/09/03 03:15,0,0,0,0,0,
2019/09/03 03:30,0,0,0,0,0,
2019/09/03 03:45,0,0,0,0,0,
2019/09/03 04:00,0,0,0,0,0,
2019/09/03 04:15,0,0,0,0,0,
2019/09/03 04:30,0,0,0,0,0,
2019/09/03 04:45,0,0,0,0,0,
2019/09/03 05:00,0,0,0,0,0,
2019/09/03 05:15,0,0,0,0,0,
2019/09/03 05:30,0,0,0,0,0,
2019/09/03 05:45,0,0,0,0,0,
2019/09/03 06:00,0,0,0,0.11499999999999999,1.815,
2019/09/03 06:15,0.45499999999999996,1.59,2.27,3.8600000000000003,9.425,
2019/09/03 06:30,3.4050000000000002,4.3149999999999995,5.905,10.105,26.795,
2019/09/03 06:45,6.13,7.6049999999999995,10.56,17.255,52.9,
2019/09/03 07:00,7.039999999999999,11.125,14.305000000000001,20.55,79.7,
2019/09/03 07:15,10.22,21.46,19.53,24.865,133.95,
2019/09/03 07:30,10.22,17.94,20.435,29.405,358.1,
2019/09/03 07:45,13.85,17.37,22.25,32.81,467,
2019/09/03 08:00,13.625,20.435,22.025000000000002,37.465,558.5,
2019/09/03 08:15,15.555000000000001,23.159999999999997,21.57,41.900000000000006,612.5,
2019/09/03 08:30,17.255,25.655,24.295,47.9,437.5,
2019/09/03 08:45,20.435,22.82,25.655,63.7,293.35,
2019/09/03 09:00,23.84,24.975,29.97,85.8,305.15,
2019/09/03 09:15,28.15,31.785,35.53,103.2,324.65000000000003,
2019/09/03 09:30,30.310000000000002,26.335,39.504999999999995,108.05,351.1,
2019/09/03 09:45,25.880000000000003,27.47,59.95,79.55,380.75,
2019/09/03 10:00,25.314999999999998,30.875,50.650000000000006,181.85,482,
2019/09/03 10:15,27.810000000000002,36.324999999999996,57.45,223.15,910,
2019/09/03 10:30,32.35,41,46.449999999999996,209.20000000000002,1061,
2019/09/03 10:45,50.85,51.1,54.5,88.75,1096,
2019/09/03 11:00,42,44.25,74.25,97.95,1137.5,
2019/09/03 11:15,44.050000000000004,48.8,56.75,144.75,988.5,
2019/09/03 11:30,51.550000000000004,71.5,63.35,97.75,490,
2019/09/03 11:45,60.15,83.45,90.35,110,189.1,
