Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_STower_100_SQ-110,TRF_STower_300_SQ-110,TRF_STower_700_SQ-110,TRF_STower_1300_SQ-110,TRF_STower_2000_SQ-110
2019/10/20 19:15,2.09,1.525,1.3,1.6400000000000001,1.75,
2019/10/20 19:30,2.3200000000000003,1.525,1.75,2.09,1.6400000000000001,
2019/10/20 19:45,2.09,1.3,1.75,1.865,1.525,
2019/10/20 20:00,1.98,1.865,1.75,2.205,1.98,
2019/10/20 20:15,1.4149999999999998,1.865,2.205,2.09,1.525,
2019/10/20 20:30,1.525,2.09,1.75,1.4149999999999998,2.09,
2019/10/20 20:45,2.3200000000000003,1.525,1.98,1.98,2.09,
2019/10/20 21:00,1.6400000000000001,1.865,2.09,1.4149999999999998,1.4149999999999998,
2019/10/20 21:15,1.865,1.865,1.75,2.205,1.75,
2019/10/20 21:30,1.865,1.4149999999999998,1.98,1.4149999999999998,1.6400000000000001,
2019/10/20 21:45,1.75,1.865,1.865,1.75,1.75,
2019/10/20 22:00,1.75,1.98,1.75,1.865,1.4149999999999998,
2019/10/20 22:15,1.75,1.75,2.205,1.75,1.865,
2019/10/20 22:30,1.6400000000000001,1.75,1.525,1.865,1.185,
2019/10/20 22:45,1.98,2.09,1.98,2.315,2.09,
2019/10/20 23:00,1.98,1.98,2.205,1.865,1.865,
2019/10/20 23:15,1.525,1.75,1.98,1.865,1.4149999999999998,
2019/10/20 23:30,2.205,1.75,1.75,1.98,1.525,
2019/10/20 23:45,1.6400000000000001,1.98,1.865,1.865,1.185,
2019/10/21 00:00,1.75,1.4149999999999998,1.98,1.75,1.185,
2019/10/21 00:15,1.6400000000000001,2.205,1.865,1.75,1.185,
2019/10/21 00:30,1.98,1.75,1.75,1.98,1.6400000000000001,
2019/10/21 00:45,2.205,1.6400000000000001,1.865,1.98,1.6400000000000001,
2019/10/21 01:00,1.75,2.09,1.075,1.75,1.6400000000000001,
2019/10/21 01:15,2.205,1.6400000000000001,1.6400000000000001,2.09,1.75,
2019/10/21 01:30,1.525,1.98,1.865,1.525,1.525,
2019/10/21 01:45,1.865,1.4149999999999998,1.75,1.98,0.96,
2019/10/21 02:00,1.6400000000000001,1.6400000000000001,1.6400000000000001,1.865,1.4149999999999998,
2019/10/21 02:15,2.09,1.525,1.98,1.98,1.865,
2019/10/21 02:30,1.525,2.205,1.525,2.09,1.865,
2019/10/21 02:45,1.525,1.75,1.98,1.865,1.6400000000000001,
2019/10/21 03:00,1.4149999999999998,1.98,1.865,1.4149999999999998,1.4149999999999998,
2019/10/21 03:15,2.09,1.6400000000000001,2.09,1.525,1.075,
2019/10/21 03:30,1.525,1.865,1.75,1.75,1.98,
2019/10/21 03:45,2.09,1.75,1.525,1.865,1.4149999999999998,
2019/10/21 04:00,1.865,1.75,2.205,2.09,1.4149999999999998,
2019/10/21 04:15,1.98,1.4149999999999998,1.75,1.525,1.865,
2019/10/21 04:30,1.185,1.865,2.09,1.525,1.525,
2019/10/21 04:45,1.865,1.75,1.865,1.98,1.185,
2019/10/21 05:00,1.185,1.6400000000000001,1.525,2.09,1.98,
2019/10/21 05:15,1.865,1.865,1.3,1.75,1.185,
2019/10/21 05:30,1.98,1.525,1.75,1.525,1.525,
2019/10/21 05:45,1.525,1.6400000000000001,2.315,1.6400000000000001,1.865,
2019/10/21 06:00,2.315,2.09,2.205,1.6400000000000001,1.75,
2019/10/21 06:15,1.865,1.865,1.98,1.525,1.6400000000000001,
2019/10/21 06:30,2.205,2.205,2.315,1.75,2.09,
2019/10/21 06:45,2.545,2.7700000000000005,2.7700000000000005,3.675,3.11,
2019/10/21 07:00,4.6899999999999995,5.709999999999999,6.949999999999999,8.309999999999999,5.255,
2019/10/21 07:15,15.315000000000001,11.475,10.115,12.15,7.515,
2019/10/21 07:30,14.64,23.455,12.829999999999998,15.205,10.229999999999999,
2019/10/21 07:45,10.115,14.185,15.655,19.045,13.845,
2019/10/21 08:00,12.375,16.445,17.805,19.61,16.67,
2019/10/21 08:15,13.280000000000001,17.689999999999998,19.384999999999998,20.74,19.5,
2019/10/21 08:30,15.995,19.27,19.5,24.020000000000003,19.5,
2019/10/21 08:45,17.35,19.950000000000003,19.61,31.14,20.29,
2019/10/21 09:00,19.950000000000003,22.1,22.549999999999997,28.43,21.985,
2019/10/21 09:15,55.650000000000006,23.68,23.795,30.009999999999998,23.23,
2019/10/21 09:30,48.75,31.48,26.96,32.160000000000004,24.36,
2019/10/21 09:45,36.905,27.41,28.995,35.550000000000004,26.055,
2019/10/21 10:00,29.785,31.705000000000002,31.03,36.115,27.185000000000002,
2019/10/21 10:15,28.88,53.849999999999994,34.645,38.6,30.8,
2019/10/21 10:30,26.735000000000003,89.7,45.05,43.099999999999994,34.76,
2019/10/21 10:45,27.3,38.265,54.75,46.849999999999994,39.51,
2019/10/21 11:00,33.18,37.245,79.85000000000001,60.85,41,
2019/10/21 11:15,30.125,44.5,224.35,62.55,41.75,
2019/10/21 11:30,35.325,54.75,368.8,81.8,43.6,
2019/10/21 11:45,40.199999999999996,65.14999999999999,250.35,124.3,45.599999999999994,
2019/10/21 12:00,40.55,64.7,279.75,150.5,49.1,
2019/10/21 12:15,38.83,67.1,513,120.8,52.300000000000004,
2019/10/21 12:30,36.685,67,472,74.35,62.800000000000004,
2019/10/21 12:45,36.46,69.15,123.85,107.69999999999999,68.8,
2019/10/21 13:00,42.55,61.65,132,202.75,73.3,
2019/10/21 13:15,33.86,51.150000000000006,109.25,136.6,74.1,
2019/10/21 13:30,30.13,40.55,96.4,125.9,90.05000000000001,
2019/10/21 13:45,29.11,36.46,71.5,216.9,74.65,
2019/10/21 14:00,26.625,36.800000000000004,60.75,94.55,67.75,
2019/10/21 14:15,25.495,33.065000000000005,48,76.8,62.35,
2019/10/21 14:30,23.46,28.66,39.06,66.2,56.25,
2019/10/21 14:45,25.945,29.565,35.33,69,50.15,
2019/10/21 15:00,19.84,28.205,34.535,70.6,46.050000000000004,
2019/10/21 15:15,19.5,25.04,29.900000000000002,72.85,41.1,
2019/10/21 15:30,19.5,21.76,26.85,102.05,36.57,
2019/10/21 15:45,18.485,19.5,25.265,92.65,32.614999999999995,
2019/10/21 16:00,16.225,20.295,22.44,83.6,28.885,
2019/10/21 16:15,15.885,19.5,19.615000000000002,38.835,25.154999999999998,
2019/10/21 16:30,12.829999999999998,16.56,19.5,30.465,21.65,
2019/10/21 16:45,11.7,14.98,18.595,24.36,19.5,
2019/10/21 17:00,9.325,11.815,15.09,19.5,16.675,
2019/10/21 17:15,7.065,8.875,11.020000000000001,15.545,12.04,
2019/10/21 17:30,4.24,5.595,6.615,8.875,6.955,
2019/10/21 17:45,2.545,2.545,2.6550000000000002,3.5599999999999996,3.11,
2019/10/21 18:00,1.525,2.205,2.09,2.205,1.6400000000000001,
2019/10/21 18:15,2.205,1.4149999999999998,2.09,1.6400000000000001,1.6400000000000001,
2019/10/21 18:30,1.98,1.98,2.09,1.98,1.525,
2019/10/21 18:45,1.6400000000000001,1.525,1.865,1.3,1.98,
2019/10/21 19:00,1.75,1.525,1.4149999999999998,1.525,1.525,
2019/10/21 19:15,2.205,2.09,1.525,1.75,1.525,
2019/10/21 19:30,1.865,1.98,1.75,1.75,2.09,
2019/10/21 19:45,1.4149999999999998,1.75,1.525,0.8500000000000001,1.4149999999999998,
2019/10/21 20:00,1.98,2.09,1.3,1.525,1.98,
2019/10/21 20:15,1.6400000000000001,2.315,2.09,2.09,1.3,
2019/10/21 20:30,1.98,1.75,1.525,1.98,1.3,
2019/10/21 20:45,1.75,1.865,1.6400000000000001,2.09,1.525,
2019/10/21 21:00,1.75,1.6400000000000001,1.525,1.75,1.3,
2019/10/21 21:15,1.525,1.75,1.6400000000000001,2.09,1.865,
2019/10/21 21:30,1.98,1.6400000000000001,1.98,1.75,1.6400000000000001,
2019/10/21 21:45,1.865,2.09,1.4149999999999998,1.4149999999999998,1.75,
2019/10/21 22:00,1.75,1.865,1.6400000000000001,1.6400000000000001,1.525,
2019/10/21 22:15,1.865,1.865,1.98,1.98,2.09,
2019/10/21 22:30,1.75,1.4149999999999998,1.865,1.4149999999999998,1.865,
2019/10/21 22:45,1.525,1.98,1.75,1.98,1.4149999999999998,
2019/10/21 23:00,1.4149999999999998,1.98,1.4149999999999998,1.98,1.525,
2019/10/21 23:15,2.09,1.98,2.205,2.205,1.865,
2019/10/21 23:30,1.865,2.205,1.3,2.205,1.4149999999999998,
2019/10/21 23:45,1.3,1.75,1.75,2.205,1.865,
2019/10/22 00:00,1.525,1.865,1.98,1.4149999999999998,1.525,
2019/10/22 00:15,1.75,1.98,1.98,1.75,1.98,
2019/10/22 00:30,1.6400000000000001,1.4149999999999998,1.6400000000000001,2.09,1.75,
2019/10/22 00:45,1.6400000000000001,1.3,1.525,1.525,1.865,
2019/10/22 01:00,2.315,1.98,1.6400000000000001,2.09,1.98,
2019/10/22 01:15,2.09,1.865,1.98,1.98,1.75,
2019/10/22 01:30,1.6400000000000001,2.315,2.205,1.865,1.6400000000000001,
2019/10/22 01:45,1.98,1.75,1.98,1.98,1.6400000000000001,
2019/10/22 02:00,1.4149999999999998,1.6400000000000001,1.4149999999999998,1.4149999999999998,2.09,
2019/10/22 02:15,1.075,2.09,1.6400000000000001,1.98,2.09,
2019/10/22 02:30,1.865,1.525,1.185,1.98,1.75,
2019/10/22 02:45,1.98,1.75,2.09,1.525,1.185,
2019/10/22 03:00,2.315,2.09,1.865,1.75,1.075,
2019/10/22 03:15,2.09,1.4149999999999998,1.6400000000000001,2.09,1.75,
2019/10/22 03:30,1.185,1.6400000000000001,2.09,1.4149999999999998,1.4149999999999998,
2019/10/22 03:45,1.865,2.09,2.205,1.6400000000000001,1.3,
2019/10/22 04:00,1.525,1.525,1.75,2.09,2.205,
2019/10/22 04:15,1.98,1.6400000000000001,1.185,2.545,2.09,
2019/10/22 04:30,1.525,1.525,2.09,2.205,2.09,
2019/10/22 04:45,1.865,1.865,1.98,2.09,1.865,
2019/10/22 05:00,1.75,1.865,1.98,1.865,1.98,
2019/10/22 05:15,1.525,1.75,1.865,1.3,1.525,
2019/10/22 05:30,2.4299999999999997,1.865,2.205,1.865,1.98,
2019/10/22 05:45,1.865,1.865,1.525,1.525,0.735,
2019/10/22 06:00,2.205,2.09,2.09,1.6400000000000001,1.525,
2019/10/22 06:15,1.75,1.6400000000000001,1.865,1.185,1.6400000000000001,
2019/10/22 06:30,2.09,1.865,2.205,2.205,2.09,
2019/10/22 06:45,2.545,2.7700000000000005,2.88,3.5599999999999996,2.6550000000000002,
2019/10/22 07:00,4.915,5.48,6.5,8.08,5.255,
2019/10/22 07:15,20.515,11.7,10.115,11.81,7.065,
2019/10/22 07:30,19.27,15.995,13.17,14.975000000000001,9.549999999999999,
2019/10/22 07:45,15.655,14.185,15.655,19.16,12.605,
2019/10/22 08:00,18.37,16.445,16.67,21.305,16.220000000000002,
2019/10/22 08:15,15.09,17.01,19.5,20.29,18.14,
2019/10/22 08:30,16.105,19.5,19.5,23.795,19.5,
2019/10/22 08:45,17.465,19.5,19.5,44.800000000000004,19.5,
2019/10/22 09:00,20.175,25.939999999999998,22.21,28.090000000000003,20.855,
2019/10/22 09:15,65.85,25.49,24.585,30.235,23.23,
2019/10/22 09:30,48.75,33.515,26.165,32.160000000000004,24.585,
2019/10/22 09:45,49.900000000000006,26.28,28.090000000000003,34.76,26.619999999999997,
2019/10/22 10:00,27.974999999999998,36.225,31.48,36.225,29.220000000000002,
2019/10/22 10:15,36.565,48.9,35.099999999999994,39.620000000000005,33.29,
2019/10/22 10:30,28.315,58.6,43.8,45.85,37.925,
2019/10/22 10:45,27.525,39.28,57.599999999999994,48.099999999999994,45.15,
2019/10/22 11:00,31.03,36.68,79.3,59.3,48.9,
2019/10/22 11:15,35.44,42.55,335.79999999999995,63.6,49.800000000000004,
2019/10/22 11:30,33.065000000000005,51.849999999999994,348.8,80.19999999999999,53.3,
2019/10/22 11:45,39.85,60.75,276.1,167.95000000000002,57.15,
2019/10/22 12:00,39.285000000000004,59.75,312.85,171.20000000000002,62,
2019/10/22 12:15,38.945,65.75,538.5,152,70.8,
2019/10/22 12:30,37.025,61.449999999999996,477,80.55,81.55,
2019/10/22 12:45,36.46,61.2,122.15,146.7,88.45,
2019/10/22 13:00,55.099999999999994,64.7,100.55,221.75,90.7,
2019/10/22 13:15,34.535,49.800000000000004,98.4,133,88.45,
2019/10/22 13:30,30.465,41.65,86.89999999999999,171.20000000000002,95.45,
2019/10/22 13:45,29.45,36.800000000000004,68.8,275.1,82,
2019/10/22 14:00,26.85,42.800000000000004,58.6,94.9,74.1,
2019/10/22 14:15,26.06,34.875,47.65,77.05,66.65,
2019/10/22 14:30,23.46,29.11,39.4,66.55,58.949999999999996,
2019/10/22 14:45,25.495,30.805,35.215,75.7,51.6,
2019/10/22 15:00,19.615000000000002,28.544999999999998,33.07,69,48,
2019/10/22 15:15,19.5,24.700000000000003,29.900000000000002,71.75,42.199999999999996,
2019/10/22 15:30,19.5,21.875,27.415,90.05000000000001,38.155,
2019/10/22 15:45,18.935,19.84,25.830000000000002,85.3,34.31,
2019/10/22 16:00,16.675,20.630000000000003,22.895,73.1,30.015,
2019/10/22 16:15,15.77,19.5,20.064999999999998,44.699999999999996,25.605000000000004,
2019/10/22 16:30,13.285,16.56,19.5,29.11,21.425,
2019/10/22 16:45,12.264999999999999,14.415,18.26,27.53,19.5,
2019/10/22 17:00,9.44,11.815,14.299999999999999,19.5,16.79,
2019/10/22 17:15,6.615,8.195,10.685,13.959999999999999,10.794999999999998,
2019/10/22 17:30,4.015000000000001,5.145,5.9350000000000005,7.744999999999999,6.385,
2019/10/22 17:45,2.4299999999999997,2.4299999999999997,2.885,2.885,2.7700000000000005,
2019/10/22 18:00,2.205,1.6400000000000001,1.75,1.6400000000000001,2.09,
2019/10/22 18:15,1.525,1.525,2.09,1.3,1.75,
2019/10/22 18:30,2.3200000000000003,1.865,2.3200000000000003,1.865,1.98,
2019/10/22 18:45,1.865,1.6400000000000001,1.98,1.865,2.09,
2019/10/22 19:00,1.75,1.865,1.4149999999999998,1.75,1.98,
2019/10/22 19:15,0.96,1.6400000000000001,1.185,1.3,1.3,
2019/10/22 19:30,1.3,1.6400000000000001,1.4149999999999998,1.185,1.525,
2019/10/22 19:45,1.865,1.525,1.4149999999999998,1.865,1.525,
2019/10/22 20:00,1.3,1.75,1.865,1.525,1.98,
2019/10/22 20:15,1.98,1.98,2.205,1.98,1.865,
2019/10/22 20:30,1.98,1.4149999999999998,1.75,1.75,1.6400000000000001,
2019/10/22 20:45,1.98,1.865,1.865,1.4149999999999998,1.75,
2019/10/22 21:00,2.205,1.98,2.205,1.865,1.75,
2019/10/22 21:15,1.6400000000000001,1.6400000000000001,1.525,1.6400000000000001,2.09,
2019/10/22 21:30,1.865,1.6400000000000001,1.98,1.98,2.09,
2019/10/22 21:45,1.75,1.865,1.4149999999999998,1.4149999999999998,1.865,
2019/10/22 22:00,2.205,2.09,1.6400000000000001,1.525,1.865,
2019/10/22 22:15,1.75,1.6400000000000001,1.6400000000000001,1.525,1.6400000000000001,
2019/10/22 22:30,1.865,1.6400000000000001,1.865,1.75,1.4149999999999998,
2019/10/22 22:45,1.75,1.75,1.6400000000000001,1.6400000000000001,1.525,
2019/10/22 23:00,2.205,1.75,1.98,1.6400000000000001,1.4149999999999998,
2019/10/22 23:15,1.75,1.865,1.865,1.865,1.4149999999999998,
2019/10/22 23:30,1.865,2.205,1.75,1.98,1.525,
2019/10/22 23:45,2.09,1.98,1.3,1.185,2.205,
2019/10/23 00:00,1.98,1.75,1.185,1.4149999999999998,1.4149999999999998,
2019/10/23 00:15,1.75,1.98,1.4149999999999998,1.6400000000000001,1.6400000000000001,
2019/10/23 00:30,1.525,1.525,1.75,1.865,2.09,
2019/10/23 00:45,2.09,1.865,1.6400000000000001,1.6400000000000001,1.6400000000000001,
2019/10/23 01:00,1.6400000000000001,1.525,1.6400000000000001,1.6400000000000001,1.865,
2019/10/23 01:15,1.98,1.3,1.98,1.525,1.865,
2019/10/23 01:30,2.545,1.75,2.315,1.075,1.75,
2019/10/23 01:45,1.75,2.09,1.075,1.6400000000000001,1.98,
2019/10/23 02:00,1.98,1.75,1.4149999999999998,1.525,1.6400000000000001,
2019/10/23 02:15,1.75,2.315,1.185,1.865,0.96,
2019/10/23 02:30,1.75,1.6400000000000001,1.4149999999999998,2.09,1.3,
2019/10/23 02:45,1.525,1.75,1.865,1.75,2.09,
2019/10/23 03:00,2.09,1.865,1.75,1.6400000000000001,1.6400000000000001,
2019/10/23 03:15,2.09,1.3,1.6400000000000001,2.315,1.98,
2019/10/23 03:30,2.09,2.09,1.75,1.525,1.865,
2019/10/23 03:45,1.98,1.865,1.75,2.09,1.6400000000000001,
2019/10/23 04:00,2.205,2.315,1.525,2.09,1.3,
2019/10/23 04:15,2.205,1.6400000000000001,2.4299999999999997,1.865,1.4149999999999998,
2019/10/23 04:30,1.75,1.865,1.98,1.98,1.98,
2019/10/23 04:45,1.98,1.75,1.6400000000000001,1.865,2.205,
2019/10/23 05:00,2.09,1.98,1.525,1.865,1.98,
2019/10/23 05:15,1.525,1.98,1.6400000000000001,1.865,1.4149999999999998,
2019/10/23 05:30,1.525,2.4299999999999997,1.75,1.3,1.185,
2019/10/23 05:45,1.6400000000000001,1.75,1.3,2.09,1.4149999999999998,
2019/10/23 06:00,1.75,1.75,1.4149999999999998,0.96,2.205,
2019/10/23 06:15,1.865,2.09,1.98,2.09,1.525,
2019/10/23 06:30,2.205,1.98,2.315,2.4299999999999997,2.09,
2019/10/23 06:45,2.4299999999999997,2.545,2.88,3.335,2.995,
2019/10/23 07:00,4.6899999999999995,5.03,6.5,7.8549999999999995,5.255,
2019/10/23 07:15,31.255000000000003,11.475,11.135,11.81,7.744999999999999,
2019/10/23 07:30,20.064999999999998,15.315000000000001,13.395,15.540000000000001,10.115,
2019/10/23 07:45,15.315000000000001,13.959999999999999,15.43,19.045,13.735,
2019/10/23 08:00,17.235,17.575,17.465,20.29,16.785,
2019/10/23 08:15,16.105,17.689999999999998,19.5,20.97,19.5,
2019/10/23 08:30,16.220000000000002,19.384999999999998,19.5,23.455,19.61,
2019/10/23 08:45,18.03,19.5,20.29,32.160000000000004,21.76,
2019/10/23 09:00,20.175,30.915,22.21,28.54,23.455,
2019/10/23 09:15,106.19999999999999,24.925,24.245,30.35,26.055,
2019/10/23 09:30,36,28.765,26.395,31.82,27.294999999999998,
2019/10/23 09:45,51.5,26.28,28.090000000000003,33.74,29.67,
2019/10/23 10:00,28.090000000000003,35.095,31.82,36.68,31.365,
2019/10/23 10:15,56.1,43.099999999999994,35.095,40.4,35.89,
2019/10/23 10:30,30.235,41.2,42.45,45.05,42.199999999999996,
2019/10/23 10:45,28.315,36.455,73.55000000000001,49.1,48.9,
2019/10/23 11:00,30.689999999999998,36.230000000000004,85.85000000000001,62.800000000000004,51.6,
2019/10/23 11:15,38.15,40.75,475,69.1,53.949999999999996,
2019/10/23 11:30,35.550000000000004,50.7,351.70000000000005,81.89999999999999,58.6,
2019/10/23 11:45,40.4,56,287.75,188.95,63.35,
2019/10/23 12:00,44.25,57.05,440,162.25,70.7,
2019/10/23 12:15,40.4,61.449999999999996,573.5,141.25,79.85000000000001,
2019/10/23 12:30,38.265,60.199999999999996,497,83.94999999999999,88.69999999999999,
2019/10/23 12:45,36.91,59.85,520.5,185.25,95.9,
2019/10/23 13:00,66.85,59.65,268.9,221.20000000000002,97.85,
2019/10/23 13:15,35.099999999999994,53.849999999999994,106.8,107.35,99.45,
2019/10/23 13:30,31.935,41.3,91.30000000000001,196.45,126.64999999999999,
2019/10/23 13:45,29.674999999999997,37.7,70.6,268.35,96.25,
2019/10/23 14:00,28.205,43.150000000000006,58.150000000000006,95.9,86,
2019/10/23 14:15,26.625,34.2,47.300000000000004,77.6,78.65,
2019/10/23 14:30,25.265,29.335,39.51,67.45,70.6,
2019/10/23 14:45,25.04,31.37,35.33,64.25,64.05,
2019/10/23 15:00,19.615000000000002,28.095,32.955,73.89999999999999,60.099999999999994,
2019/10/23 15:15,19.84,24.59,30.015,74.35,55.8,
2019/10/23 15:30,19.5,21.76,28.205,80.64999999999999,51.6,
2019/10/23 15:45,19.275,19.73,27.189999999999998,97.05,48.2,
2019/10/23 16:00,17.58,20.52,22.78,70.05,42.199999999999996,
2019/10/23 16:15,15.43,19.5,19.84,45.4,36.345,
2019/10/23 16:30,12.945,16.9,19.5,30.465,30.92,
2019/10/23 16:45,12.264999999999999,14.299999999999999,18.825,26.965,25.945,
2019/10/23 17:00,9.44,11.59,14.755,19.5,20.52,
2019/10/23 17:15,7.29,8.309999999999999,10.229999999999999,14.524999999999999,15.77,
2019/10/23 17:30,4.24,4.92,5.709999999999999,7.744999999999999,8.42,
2019/10/23 17:45,2.3200000000000003,2.4299999999999997,2.6550000000000002,3.11,2.885,
2019/10/23 18:00,2.09,1.98,1.865,1.98,2.3200000000000003,
2019/10/23 18:15,1.75,2.09,1.75,1.865,1.3,
2019/10/23 18:30,1.98,1.6400000000000001,1.525,1.75,1.865,
2019/10/23 18:45,2.3200000000000003,1.865,1.865,1.75,1.4149999999999998,
2019/10/23 19:00,1.865,1.75,2.09,1.4149999999999998,1.6400000000000001,
2019/10/23 19:15,2.09,1.75,1.75,1.75,1.6400000000000001,
2019/10/23 19:30,2.09,1.525,1.185,2.315,1.865,
2019/10/23 19:45,1.4149999999999998,1.525,1.4149999999999998,1.75,1.865,
2019/10/23 20:00,1.525,1.865,1.525,1.75,1.75,
2019/10/23 20:15,1.525,1.6400000000000001,1.865,1.4149999999999998,1.75,
2019/10/23 20:30,1.75,1.6400000000000001,1.6400000000000001,1.75,1.75,
2019/10/23 20:45,1.98,1.6400000000000001,1.525,1.865,1.6400000000000001,
2019/10/23 21:00,1.75,1.6400000000000001,1.98,1.865,1.6400000000000001,
2019/10/23 21:15,2.09,1.98,1.4149999999999998,1.75,1.865,
2019/10/23 21:30,1.865,1.98,1.4149999999999998,1.865,1.3,
2019/10/23 21:45,1.75,1.75,1.6400000000000001,1.75,1.6400000000000001,
2019/10/23 22:00,1.525,1.98,1.6400000000000001,2.09,1.75,
2019/10/23 22:15,2.09,1.75,1.525,1.525,1.525,
2019/10/23 22:30,1.75,1.3,2.09,1.6400000000000001,1.6400000000000001,
2019/10/23 22:45,1.6400000000000001,2.09,1.075,1.75,1.6400000000000001,
2019/10/23 23:00,2.09,2.205,1.3,1.75,1.6400000000000001,
2019/10/23 23:15,2.09,1.865,1.98,1.98,1.4149999999999998,
2019/10/23 23:30,1.6400000000000001,1.865,1.98,1.4149999999999998,2.205,
2019/10/23 23:45,2.09,1.98,1.865,1.525,1.4149999999999998,
2019/10/24 00:00,2.205,2.09,1.6400000000000001,1.525,1.865,
2019/10/24 00:15,1.6400000000000001,1.6400000000000001,2.09,1.525,1.525,
2019/10/24 00:30,2.315,1.75,1.98,1.75,2.09,
2019/10/24 00:45,1.6400000000000001,2.315,1.98,2.09,1.185,
2019/10/24 01:00,1.865,2.205,1.6400000000000001,1.865,1.3,
2019/10/24 01:15,1.75,1.75,1.525,1.865,1.865,
2019/10/24 01:30,1.865,1.98,1.865,1.6400000000000001,1.865,
2019/10/24 01:45,1.98,1.865,1.4149999999999998,1.4149999999999998,1.98,
2019/10/24 02:00,1.98,1.98,1.75,1.98,1.6400000000000001,
2019/10/24 02:15,1.6400000000000001,2.315,1.98,2.09,1.75,
2019/10/24 02:30,1.98,1.98,1.525,1.4149999999999998,1.98,
2019/10/24 02:45,1.3,1.3,1.4149999999999998,1.98,1.3,
2019/10/24 03:00,1.98,2.09,2.09,1.6400000000000001,1.75,
2019/10/24 03:15,1.6400000000000001,1.6400000000000001,1.75,1.98,1.525,
2019/10/24 03:30,1.865,1.865,1.525,1.4149999999999998,1.98,
2019/10/24 03:45,1.98,1.98,1.4149999999999998,2.09,2.09,
2019/10/24 04:00,1.98,1.6400000000000001,1.075,1.525,1.6400000000000001,
2019/10/24 04:15,1.865,2.315,1.6400000000000001,1.75,1.75,
2019/10/24 04:30,2.315,2.09,1.6400000000000001,1.75,1.865,
2019/10/24 04:45,2.315,2.205,1.3,1.865,1.525,
2019/10/24 05:00,2.205,2.09,1.4149999999999998,1.98,1.75,
2019/10/24 05:15,1.4149999999999998,1.6400000000000001,1.525,2.4299999999999997,1.4149999999999998,
2019/10/24 05:30,2.09,1.865,1.75,1.865,1.6400000000000001,
2019/10/24 05:45,1.98,1.75,1.98,1.865,2.205,
2019/10/24 06:00,1.865,1.525,1.185,1.98,1.98,
2019/10/24 06:15,1.6400000000000001,2.315,1.4149999999999998,1.6400000000000001,1.98,
2019/10/24 06:30,1.865,2.205,2.4299999999999997,1.4149999999999998,2.205,
2019/10/24 06:45,2.09,2.6550000000000002,2.7700000000000005,3.11,2.88,
2019/10/24 07:00,2.315,4.805,5.145,7.065,6.2749999999999995,
2019/10/24 07:15,5.595,10.91,10.115,11.36,9.1,
2019/10/24 07:30,2.545,15.205,13.055000000000001,14.75,12.715,
2019/10/24 07:45,2.545,13.845,15.540000000000001,18.935,17.35,
2019/10/24 08:00,2.545,17.915,17.915,19.61,19.5,
2019/10/24 08:15,2.4299999999999997,17.915,19.5,21.535000000000004,21.080000000000002,
2019/10/24 08:30,2.545,19.5,19.5,23.904999999999998,23.795,
2019/10/24 08:45,2.545,19.61,20.855,27.294999999999998,27.294999999999998,
2019/10/24 09:00,2.7700000000000005,25.49,22.89,28.315,29.67,
2019/10/24 09:15,6.949999999999999,26.28,24.925,30.35,32.725,
2019/10/24 09:30,3.675,30.125,27.294999999999998,32.725,34.870000000000005,
2019/10/24 09:45,3.335,26.73,28.995,34.42,38.375,
2019/10/24 10:00,3.445,35.775,33.855,37.47,42,
2019/10/24 10:15,7.515,41.449999999999996,35.21,40.199999999999996,48.3,
2019/10/24 10:30,4.24,40.4,46.5,44.050000000000004,54.65,
2019/10/24 10:45,3.5599999999999996,36.225,66.3,49.25,61.65,
2019/10/24 11:00,4.125,36.339999999999996,82.25,66.39999999999999,64.25,
2019/10/24 11:15,4.6899999999999995,40.4,422,69.80000000000001,67.55,
2019/10/24 11:30,5.255,67.2,370.90000000000003,88.2,72.15,
2019/10/24 11:45,5.709999999999999,53.650000000000006,302.2,178.9,76.15,
